Лицензия_банк,ИД_1300,дата
"ФорБанк лицензия № 2063, Москва и обл.",1264,2015-04-01
"МФБанк лицензия № 3163, Москва и обл.",1260,2015-04-01
"Кредит Европа Банк лицензия № 3311, Москва и обл.",1259,2015-04-01
"Промышленно-Финансовое Сотрудничество лицензия № 2410, Москва и обл.",1257,2015-04-01
"Выборг-Банк лицензия № 720, Санкт-Петербург и обл.",1255,2015-04-01
"Саратов лицензия № 330, Саратовская обл.",1251,2015-04-01
"Клиентский лицензия № 2324, Москва и обл.",1248,2015-04-01
"Екатеринбург лицензия № 3161, Свердловская обл.",1246,2015-04-01
"РТС-Банк лицензия № 3401, Самарская обл.",1237,2015-04-01
"Александровский лицензия № 53, Санкт-Петербург и обл.",1227,2015-04-01
"Далетбанк лицензия № 3049, Москва и обл.",1226,2015-04-01
"МСП Банк лицензия № 3340, Москва и обл.",1222,2015-04-01
"Конфидэнс Банк лицензия № 970, Костромская обл.",1222,2015-04-01
"Центркомбанк лицензия № 2983, Москва и обл.",1221,2015-04-01
"Инвесткапиталбанк лицензия № 2377, Башкортостан",1221,2015-04-01
"Приморье лицензия № 3001, Приморский край",1220,2015-04-01
"Михайловский ПЖСБ лицензия № 2961, Волгоградская обл.",1212,2015-04-01
"Союз лицензия № 2307, Москва и обл.",1208,2015-04-01
"Международный Коммерческий Банк лицензия № 2524, Москва и обл.",1207,2015-04-01
"Аксонбанк лицензия № 680, Костромская обл.",1203,2015-04-01
"Московский Нефтехимический Банк лицензия № 1411, Москва и обл.",1202,2015-04-01
"Гута-Банк лицензия № 256, Москва и обл.",1196,2015-04-01
"Ставропольпромстройбанк лицензия № 1288, Ставропольский край",1192,2015-04-01
"НК Банк лицензия № 2755, Москва и обл.",1190,2015-04-01
"Енисей лицензия № 474, Красноярский край",1190,2015-04-01
"Унифин лицензия № 2654, Москва и обл.",1189,2015-04-01
"Промрегионбанк лицензия № 2123, Томская обл.",1186,2015-04-01
"Экси-Банк лицензия № 2530, Санкт-Петербург и обл.",1185,2015-04-01
"Уральский Банк Реконструкции и Развития лицензия № 429, Свердловская обл.",1173,2015-04-01
"Логос лицензия № 3233, Москва и обл.",1172,2015-04-01
"Банк РСБ 24 (Русславбанк) лицензия № 1073, Москва и обл.",1168,2015-04-01
"Банк Уралсиб лицензия № 2275, Москва и обл.",1163,2015-04-01
"Автоградбанк лицензия № 1455, Татарстан",1157,2015-04-01
"Российский Кредит лицензия № 324, Москва и обл.",1155,2015-04-01
"Центрально-Европейский Банк лицензия № 2670, Москва и обл.",1148,2015-04-01
"Холдинвестбанк лицензия № 2837, Москва и обл.",1145,2015-04-01
"Максима лицензия № 3379, Москва и обл.",1142,2015-04-01
"Космос лицензия № 2245, Москва и обл.",1140,2015-04-01
"Алма Банк лицензия № 604, Москва и обл.",1139,2015-04-01
"Морской Банк лицензия № 77, Москва и обл.",1139,2015-04-01
"Зираат Банк лицензия № 2559, Москва и обл.",1133,2015-04-01
"Агропромкредит лицензия № 2880, Москва и обл.",1131,2015-04-01
"Дил-Банк лицензия № 3384, Москва и обл.",1129,2015-04-01
"Анталбанк лицензия № 3115, Москва и обл.",1127,2015-04-01
"Геобанк лицензия № 2027, Москва и обл.",1126,2015-04-01
"Банк Расчетов и Сбережений лицензия № 2617, Москва и обл.",1126,2015-04-01
"Банк Раунд лицензия № 2506, Москва и обл.",1122,2015-04-01
"Хлынов лицензия № 254, Кировская обл.",1113,2015-04-01
"Церих лицензия № 3278, Орловская обл.",1111,2015-04-01
"Российский Капитал лицензия № 2312, Москва и обл.",1110,2015-04-01
"Дон-Тексбанк лицензия № 1818, Ростовская обл.",1110,2015-04-01
"1Банк лицензия № 2896, Северная Осетия — Алания",1097,2015-04-01
"Росбанк лицензия № 2272, Москва и обл.",1094,2015-04-01
"Банк АВБ лицензия № 23, Самарская обл.",1094,2015-04-01
"Байкалкредобанк лицензия № 2990, Иркутская обл.",1093,2015-04-01
"ВТБ 24 лицензия № 1623, Москва и обл.",1093,2015-04-01
"МАСТ-Банк лицензия № 3267, Москва и обл.",1084,2015-04-01
"Внешфинбанк лицензия № 3173, Краснодарский край",1078,2015-04-01
"Лесбанк лицензия № 1598, Москва и обл.",1076,2015-04-01
"Меткомбанк (Каменск-Уральский) лицензия № 2443, Свердловская обл.",1076,2015-04-01
"МТИ-Банк лицензия № 1052, Москва и обл.",1073,2015-04-01
"Банк Интеза лицензия № 2216, Москва и обл.",1070,2015-04-01
"Флора-Москва лицензия № 533, Москва и обл.",1067,2015-04-01
"АББ лицензия № 2937, Москва и обл.",1062,2015-04-01
"Информпрогресс лицензия № 2166, Москва и обл.",1060,2015-04-01
"Москва лицензия № 1661, Москва и обл.",1058,2015-04-01
"Гефест лицензия № 1046, Тверская обл.",1057,2015-04-01
